Date,Name,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Engagement,Email Leader,Month,Day
02May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.51,alberto.ramirez@tec.globant.com,5,2
03May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.74,alberto.ramirez@tec.globant.com,5,3
04May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.07,alberto.ramirez@tec.globant.com,5,4
05May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.19,alberto.ramirez@tec.globant.com,5,5
08May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.47,alberto.ramirez@tec.globant.com,5,8
09May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.59,alberto.ramirez@tec.globant.com,5,9
10May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.54,alberto.ramirez@tec.globant.com,5,10
11May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.06,alberto.ramirez@tec.globant.com,5,11
12May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.41,alberto.ramirez@tec.globant.com,5,12
15May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.75,alberto.ramirez@tec.globant.com,5,15
16May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.71,alberto.ramirez@tec.globant.com,5,16
17May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.15,alberto.ramirez@tec.globant.com,5,17
18May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.14,alberto.ramirez@tec.globant.com,5,18
19May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.1,alberto.ramirez@tec.globant.com,5,19
22May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.96,alberto.ramirez@tec.globant.com,5,22
23May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,0.0,alberto.ramirez@tec.globant.com,5,23
24May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,0.0,alberto.ramirez@tec.globant.com,5,24
25May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.67,alberto.ramirez@tec.globant.com,5,25
26May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.75,alberto.ramirez@tec.globant.com,5,26
29May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.34,alberto.ramirez@tec.globant.com,5,29
30May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.83,alberto.ramirez@tec.globant.com,5,30
31May23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.11,alberto.ramirez@tec.globant.com,5,31
01Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.06,alberto.ramirez@tec.globant.com,6,1
02Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.93,alberto.ramirez@tec.globant.com,6,2
05Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.1,alberto.ramirez@tec.globant.com,6,5
06Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.91,alberto.ramirez@tec.globant.com,6,6
07Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.22,alberto.ramirez@tec.globant.com,6,7
08Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.51,alberto.ramirez@tec.globant.com,6,8
09Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.33,alberto.ramirez@tec.globant.com,6,9
12Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.84,alberto.ramirez@tec.globant.com,6,12
13Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.8,alberto.ramirez@tec.globant.com,6,13
14Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.49,alberto.ramirez@tec.globant.com,6,14
15Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.87,alberto.ramirez@tec.globant.com,6,15
16Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,0.0,alberto.ramirez@tec.globant.com,6,16
19Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,0.0,alberto.ramirez@tec.globant.com,6,19
20Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.28,alberto.ramirez@tec.globant.com,6,20
21Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.89,alberto.ramirez@tec.globant.com,6,21
22Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.82,alberto.ramirez@tec.globant.com,6,22
23Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.12,alberto.ramirez@tec.globant.com,6,23
26Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.22,alberto.ramirez@tec.globant.com,6,26
27Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.36,alberto.ramirez@tec.globant.com,6,27
28Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.12,alberto.ramirez@tec.globant.com,6,28
29Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.74,alberto.ramirez@tec.globant.com,6,29
30Jun23,María Díaz,Quality Assurance Tester,1,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,2.65,alberto.ramirez@tec.globant.com,6,30
09Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,3.22,,6,9
12Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,3.4,,6,12
13Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,2.74,,6,13
14Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,2.58,,6,14
15Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,3.43,,6,15
16Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,3.14,,6,16
19Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,2.65,,6,19
20Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,2.77,,6,20
21Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,2.73,,6,21
22Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,3.21,,6,22
23Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,2.78,,6,23
26Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,3.08,,6,26
27Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,3.41,,6,27
28Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,0.43,,6,28
29Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,0.43,,6,29
30Jun23,Alberto Ramírez,Project Manager,2,CO/CUN/BOG,Delivery,TECNVS,NEXDEV,The Great Catsby,4.4,,6,30
02Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.52,alberto.ramirez@tec.globant.com,2,2
03Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.28,alberto.ramirez@tec.globant.com,2,3
07Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.27,alberto.ramirez@tec.globant.com,2,7
08Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.76,alberto.ramirez@tec.globant.com,2,8
09Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.04,alberto.ramirez@tec.globant.com,2,9
10Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.31,alberto.ramirez@tec.globant.com,2,10
13Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.98,alberto.ramirez@tec.globant.com,2,13
14Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.27,alberto.ramirez@tec.globant.com,2,14
15Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.0,alberto.ramirez@tec.globant.com,2,15
16Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.9,alberto.ramirez@tec.globant.com,2,16
17Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.72,alberto.ramirez@tec.globant.com,2,17
20Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.79,alberto.ramirez@tec.globant.com,2,20
21Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.44,alberto.ramirez@tec.globant.com,2,21
22Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.32,alberto.ramirez@tec.globant.com,2,22
23Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.08,alberto.ramirez@tec.globant.com,2,23
24Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.78,alberto.ramirez@tec.globant.com,2,24
27Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.79,alberto.ramirez@tec.globant.com,2,27
28Feb23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.12,alberto.ramirez@tec.globant.com,2,28
01Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.25,alberto.ramirez@tec.globant.com,3,1
02Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.49,alberto.ramirez@tec.globant.com,3,2
03Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.3,alberto.ramirez@tec.globant.com,3,3
06Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.36,alberto.ramirez@tec.globant.com,3,6
07Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.99,alberto.ramirez@tec.globant.com,3,7
08Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.66,alberto.ramirez@tec.globant.com,3,8
09Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.59,alberto.ramirez@tec.globant.com,3,9
10Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.22,alberto.ramirez@tec.globant.com,3,10
13Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.25,alberto.ramirez@tec.globant.com,3,13
14Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.61,alberto.ramirez@tec.globant.com,3,14
15Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.27,alberto.ramirez@tec.globant.com,3,15
16Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.12,alberto.ramirez@tec.globant.com,3,16
17Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,4.29,alberto.ramirez@tec.globant.com,3,17
21Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.69,alberto.ramirez@tec.globant.com,3,21
22Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.76,alberto.ramirez@tec.globant.com,3,22
23Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.48,alberto.ramirez@tec.globant.com,3,23
24Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.64,alberto.ramirez@tec.globant.com,3,24
27Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.79,alberto.ramirez@tec.globant.com,3,27
28Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.9,alberto.ramirez@tec.globant.com,3,28
29Mar23,Juan Soto,Quality Assurance Tester,2,CO/CUN/BOG,Quality Engineering,TECNVS,NEXDEV,The Great Catsby,3.68,alberto.ramirez@tec.globant.com,3,29
02Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.46,miguel.sandoval@tec.globant.com,1,2
03Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.96,miguel.sandoval@tec.globant.com,1,3
04Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.88,miguel.sandoval@tec.globant.com,1,4
05Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.7,miguel.sandoval@tec.globant.com,1,5
06Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.7,miguel.sandoval@tec.globant.com,1,6
09Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.47,miguel.sandoval@tec.globant.com,1,9
10Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.53,miguel.sandoval@tec.globant.com,1,10
11Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.75,miguel.sandoval@tec.globant.com,1,11
12Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.87,miguel.sandoval@tec.globant.com,1,12
13Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.98,miguel.sandoval@tec.globant.com,1,13
16Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.2,miguel.sandoval@tec.globant.com,1,16
17Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.44,miguel.sandoval@tec.globant.com,1,17
18Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,0.0,miguel.sandoval@tec.globant.com,1,18
19Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.72,miguel.sandoval@tec.globant.com,1,19
20Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.91,miguel.sandoval@tec.globant.com,1,20
23Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.52,miguel.sandoval@tec.globant.com,1,23
24Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.86,miguel.sandoval@tec.globant.com,1,24
25Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,0.65,miguel.sandoval@tec.globant.com,1,25
26Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,0.65,miguel.sandoval@tec.globant.com,1,26
27Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,2.75,miguel.sandoval@tec.globant.com,1,27
30Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.0,miguel.sandoval@tec.globant.com,1,30
31Jan23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.37,miguel.sandoval@tec.globant.com,1,31
01Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,2.74,miguel.sandoval@tec.globant.com,2,1
02Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,2.76,miguel.sandoval@tec.globant.com,2,2
03Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.63,miguel.sandoval@tec.globant.com,2,3
07Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.12,miguel.sandoval@tec.globant.com,2,7
08Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.58,miguel.sandoval@tec.globant.com,2,8
09Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.26,miguel.sandoval@tec.globant.com,2,9
10Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.18,miguel.sandoval@tec.globant.com,2,10
13Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.42,miguel.sandoval@tec.globant.com,2,13
14Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.02,miguel.sandoval@tec.globant.com,2,14
15Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.26,miguel.sandoval@tec.globant.com,2,15
16Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.41,miguel.sandoval@tec.globant.com,2,16
17Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,2.79,miguel.sandoval@tec.globant.com,2,17
20Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.18,miguel.sandoval@tec.globant.com,2,20
21Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.1,miguel.sandoval@tec.globant.com,2,21
22Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.4,miguel.sandoval@tec.globant.com,2,22
23Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.14,miguel.sandoval@tec.globant.com,2,23
24Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,2.79,miguel.sandoval@tec.globant.com,2,24
27Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.56,miguel.sandoval@tec.globant.com,2,27
28Feb23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.15,miguel.sandoval@tec.globant.com,2,28
01Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.4,miguel.sandoval@tec.globant.com,3,1
02Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.42,miguel.sandoval@tec.globant.com,3,2
03Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.44,miguel.sandoval@tec.globant.com,3,3
06Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.16,miguel.sandoval@tec.globant.com,3,6
07Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,2.75,miguel.sandoval@tec.globant.com,3,7
08Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.08,miguel.sandoval@tec.globant.com,3,8
09Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.33,miguel.sandoval@tec.globant.com,3,9
10Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.41,miguel.sandoval@tec.globant.com,3,10
13Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,0.65,miguel.sandoval@tec.globant.com,3,13
14Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,0.65,miguel.sandoval@tec.globant.com,3,14
15Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.67,miguel.sandoval@tec.globant.com,3,15
16Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,3.66,miguel.sandoval@tec.globant.com,3,16
17Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.17,miguel.sandoval@tec.globant.com,3,17
21Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.2,miguel.sandoval@tec.globant.com,3,21
22Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.62,miguel.sandoval@tec.globant.com,3,22
23Mar23,Pedro Aguayo,Test Automation Engineer,2,CO/CUN/BOG,Quality Engineering,EDUSYS,CATPRO,Jurassic Bark,4.08,miguel.sandoval@tec.globant.com,3,23
