Date,Email,Name,Position,Seniority,Location,Studio,Client,Client Tag,Project,Project Tag,Team Name,Engagement,Email Leader,Year,Month,Day,PersonID
26Jan23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.41,,2023,1,26,75
27Jan23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.92,,2023,1,27,75
30Jan23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.01,,2023,1,30,75
31Jan23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.61,,2023,1,31,75
01Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.6,,2023,2,1,75
02Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.37,,2023,2,2,75
03Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.09,,2023,2,3,75
07Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.57,,2023,2,7,75
08Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.86,,2023,2,8,75
09Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.71,,2023,2,9,75
10Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.46,,2023,2,10,75
13Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.55,,2023,2,13,75
14Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,0.71,,2023,2,14,75
15Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,0.71,,2023,2,15,75
16Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.35,,2023,2,16,75
17Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.68,,2023,2,17,75
20Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.25,,2023,2,20,75
21Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.46,,2023,2,21,75
22Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.46,,2023,2,22,75
23Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.75,,2023,2,23,75
24Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.84,,2023,2,24,75
27Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.05,,2023,2,27,75
28Feb23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.32,,2023,2,28,75
01Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.26,,2023,3,1,75
02Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.48,,2023,3,2,75
03Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.98,,2023,3,3,75
06Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.34,,2023,3,6,75
07Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.67,,2023,3,7,75
08Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.69,,2023,3,8,75
09Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.94,,2023,3,9,75
10Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.12,,2023,3,10,75
13Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.41,,2023,3,13,75
14Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.27,,2023,3,14,75
15Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.45,,2023,3,15,75
16Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.6,,2023,3,16,75
17Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.75,,2023,3,17,75
21Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.87,,2023,3,21,75
22Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,0.71,,2023,3,22,75
23Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,0.71,,2023,3,23,75
24Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.82,,2023,3,24,75
27Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.75,,2023,3,27,75
28Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.86,,2023,3,28,75
29Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.86,,2023,3,29,75
30Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.04,,2023,3,30,75
31Mar23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.17,,2023,3,31,75
03Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.15,,2023,4,3,75
04Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.55,,2023,4,4,75
05Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.19,,2023,4,5,75
06Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.99,,2023,4,6,75
10Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.06,,2023,4,10,75
11Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.65,,2023,4,11,75
12Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.69,,2023,4,12,75
13Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.87,,2023,4,13,75
14Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.25,,2023,4,14,75
17Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.74,,2023,4,17,75
18Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.55,,2023,4,18,75
19Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.82,,2023,4,19,75
20Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.23,,2023,4,20,75
21Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.25,,2023,4,21,75
24Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.32,,2023,4,24,75
25Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.52,,2023,4,25,75
26Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.29,,2023,4,26,75
27Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.74,,2023,4,27,75
28Apr23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.31,,2023,4,28,75
02May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.78,,2023,5,2,75
03May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.53,,2023,5,3,75
04May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.78,,2023,5,4,75
05May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.17,,2023,5,5,75
08May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.48,,2023,5,8,75
09May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,0.71,,2023,5,9,75
10May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,0.71,,2023,5,10,75
11May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.24,,2023,5,11,75
12May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.32,,2023,5,12,75
15May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.72,,2023,5,15,75
16May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.85,,2023,5,16,75
17May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.6,,2023,5,17,75
18May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.87,,2023,5,18,75
19May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.91,,2023,5,19,75
22May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.83,,2023,5,22,75
23May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.88,,2023,5,23,75
24May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.98,,2023,5,24,75
25May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.81,,2023,5,25,75
26May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.3,,2023,5,26,75
29May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.67,,2023,5,29,75
30May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.37,,2023,5,30,75
31May23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.27,,2023,5,31,75
01Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.9,,2023,6,1,75
02Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.0,,2023,6,2,75
05Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.22,,2023,6,5,75
06Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.65,,2023,6,6,75
07Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.44,,2023,6,7,75
08Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.8,,2023,6,8,75
09Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.24,,2023,6,9,75
12Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.88,,2023,6,12,75
13Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.33,,2023,6,13,75
14Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.76,,2023,6,14,75
15Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.42,,2023,6,15,75
16Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.35,,2023,6,16,75
19Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.98,,2023,6,19,75
20Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.29,,2023,6,20,75
21Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,2.77,,2023,6,21,75
22Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.58,,2023,6,22,75
23Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.5,,2023,6,23,75
26Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.44,,2023,6,26,75
27Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.23,,2023,6,27,75
28Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,0.71,,2023,6,28,75
29Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,0.71,,2023,6,29,75
30Jun23,pedro.rodriguez@tec.globant.com,Pedro Rodríguez,Project Manager,Sr Level 1,CO/CUN/BOG,Delivery,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,3.88,,2023,6,30,75
20Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.49,pedro.rodriguez@tec.globant.com,2023,2,20,55
21Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.31,pedro.rodriguez@tec.globant.com,2023,2,21,55
22Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.46,pedro.rodriguez@tec.globant.com,2023,2,22,55
23Feb23,gabriela.perez@tec.globant.com,Gabriela Pérez,Solutions Architect,Sr Level 3,MX/JALISCO/GDL,Engineering,EduSmart Systems,EDUSYS,Catalyst Program,CATPRO,Star Wars: The Furry Awakens,4.19,pedro.rodriguez@tec.globant.com,2023,2,23,55
